"cohort","timeframe","eventSelector","scanStart","scanEnd","overallEvents","overallUniqueTickers","intervals","requiredObservations","configuredRatio","requiredExpandedIntervals","effectiveRatio","baseline","passEvents","failEvents","unknownEvents","passUniqueTickers","passRate","passUniqueTickerRate","group","horizonSessions","eligible","unavailable","smallSample","meanReturn","positiveReturnRatio","q25Return","medianReturn","q75Return","medianMfe","medianMae"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.5","4","0.5","false","31","670","0","30","0.0442225392296719","0.056179775280898875","FAIL","20","631","39","false","0.020552982077697332","0.606973058637084","-0.028694715467287413","0.019500137324910627","0.07599531965515183","0.059352517985611586","-0.0744709349049022"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.5","4","0.5","false","31","670","0","30","0.0442225392296719","0.056179775280898875","FAIL","60","610","60","false","0.08742189172998004","0.7540983606557377","0.0017909990368619733","0.06907349156419784","0.1527407118112058","0.1267500630022681","-0.12057907084049074"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.5","4","0.5","false","31","670","0","30","0.0442225392296719","0.056179775280898875","FAIL","120","604","66","false","0.22640413187672456","0.8990066225165563","0.06684066379420667","0.18197165322076547","0.32313029948623706","0.24939404563348577","-0.12148862303485497"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.5","4","0.5","false","31","670","0","30","0.0442225392296719","0.056179775280898875","FAIL","245","593","77","false","0.4563272674080624","0.8819561551433389","0.1329431438127091","0.33610590440487353","0.6039661708953048","0.49301143583227436","-0.12717456508698255"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.5","4","0.5","false","31","670","0","30","0.0442225392296719","0.056179775280898875","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.5","4","0.5","false","31","670","0","30","0.0442225392296719","0.056179775280898875","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.5","4","0.5","false","31","670","0","30","0.0442225392296719","0.056179775280898875","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.5","4","0.5","false","31","670","0","30","0.0442225392296719","0.056179775280898875","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","PASS","20","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","PASS","60","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","PASS","120","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","PASS","245","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","FAIL","20","659","42","false","0.017935116835969135","0.5993930197268589","-0.029690505102930698","0.018972849198560793","0.07301849579605357","0.058939096267190516","-0.07523939808481528"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","FAIL","60","638","63","false","0.08509471443080414","0.7413793103448276","-0.0026210730270067317","0.06686794784456174","0.15025508221728706","0.12661034261318949","-0.12274615992650989"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","FAIL","120","631","70","false","0.22328208758032592","0.8906497622820919","0.06580117571498123","0.17708146821844228","0.3204938271604939","0.2441093308199811","-0.12320328542094461"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","FAIL","245","620","81","false","0.4502129805819675","0.8806451612903226","0.12344447122525143","0.3346706224438908","0.6034514171132191","0.49086048836697005","-0.12789133499295158"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.75","6","0.75","false","0","701","0","0","0","0","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","PASS","20","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","PASS","60","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","PASS","120","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","PASS","245","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","FAIL","20","659","42","false","0.017935116835969135","0.5993930197268589","-0.029690505102930698","0.018972849198560793","0.07301849579605357","0.058939096267190516","-0.07523939808481528"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","FAIL","60","638","63","false","0.08509471443080414","0.7413793103448276","-0.0026210730270067317","0.06686794784456174","0.15025508221728706","0.12661034261318949","-0.12274615992650989"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","FAIL","120","631","70","false","0.22328208758032592","0.8906497622820919","0.06580117571498123","0.17708146821844228","0.3204938271604939","0.2441093308199811","-0.12320328542094461"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","FAIL","245","620","81","false","0.4502129805819675","0.8806451612903226","0.12344447122525143","0.3346706224438908","0.6034514171132191","0.49086048836697005","-0.12789133499295158"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","0.875","7","0.875","false","0","701","0","0","0","0","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","PASS","20","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","PASS","60","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","PASS","120","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","PASS","245","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","FAIL","20","659","42","false","0.017935116835969135","0.5993930197268589","-0.029690505102930698","0.018972849198560793","0.07301849579605357","0.058939096267190516","-0.07523939808481528"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","FAIL","60","638","63","false","0.08509471443080414","0.7413793103448276","-0.0026210730270067317","0.06686794784456174","0.15025508221728706","0.12661034261318949","-0.12274615992650989"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","FAIL","120","631","70","false","0.22328208758032592","0.8906497622820919","0.06580117571498123","0.17708146821844228","0.3204938271604939","0.2441093308199811","-0.12320328542094461"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","FAIL","245","620","81","false","0.4502129805819675","0.8806451612903226","0.12344447122525143","0.3346706224438908","0.6034514171132191","0.49086048836697005","-0.12789133499295158"
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly Zone, 3 months","MONTHLY","IN_ZONE_ENTERED","2025-02-03","2025-05-02","701","534","8","9","1","8","1","false","0","701","0","0","0","0","UNKNOWN","245","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","PASS","20","144","7","false","0.003564660328020474","0.4722222222222222","-0.06344243298756563","-0.00570799285575474","0.07156084656084655","0.0549689440993788","-0.0631743987161349"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","PASS","60","137","14","false","0.07028703056029581","0.583941605839416","-0.04044409199048371","0.052947313510693705","0.1833563816806314","0.12048894062863802","-0.1469343941403044"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","PASS","120","137","14","false","0.1640464059982682","0.781021897810219","0.030515960650471685","0.11764705882352944","0.23380726698262233","0.22487562189054722","-0.1469343941403044"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","PASS","245","137","14","false","0.2149316093589972","0.7737226277372263","0.04317841079460272","0.14139534883720928","0.3443877551020409","0.3013617525162817","-0.16847515705311256"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","FAIL","20","395","20","false","-0.0017428034046443428","0.4582278481012658","-0.05637678943097196","-0.009578544061302652","0.04654813888328224","0.05150040551500412","-0.07312379730596541"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","FAIL","60","389","26","false","0.04560918062827569","0.5475578406169666","-0.06613924050632913","0.020319303338171224","0.1150684931506849","0.10035211267605626","-0.17448253557567917"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","FAIL","120","385","30","false","0.18086510412661422","0.8077922077922078","0.028848093605003067","0.09663120567375882","0.25293657008613946","0.18296529968454256","-0.17734588521105377"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","FAIL","245","384","31","false","0.45031211359035","0.8697916666666666","0.10916603176463696","0.283833071019592","0.5570452155625658","0.43119166594154","-0.19303976217019692"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","UNKNOWN","20","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","UNKNOWN","60","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","UNKNOWN","120","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","0.6666666666666666","2","0.6666666666666666","false","151","415","0","86","0.2667844522968198","0.3706896551724138","UNKNOWN","245","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","1","3","1","false","65","501","0","44","0.11484098939929328","0.1896551724137931","PASS","20","60","5","false","-0.004328733174619328","0.48333333333333334","-0.05785097647254803","-0.002942865345966106","0.058314090551895015","0.0556710184144944","-0.07304521381355705"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","1","3","1","false","65","501","0","44","0.11484098939929328","0.1896551724137931","PASS","60","57","8","false","0.06654211712038446","0.5964912280701754","-0.029041916167664605","0.06608851674641159","0.1831140350877194","0.12048894062863802","-0.15499603899011472"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","3","4","1","3","1","false","65","501","0","44","0.11484098939929328","0.1896551724137931","PASS","120","57","8","false","0.14849780463655782","0.7543859649122807","0.039614561027837336","0.09868421052631571","0.2233736327000575","0.22977725674091443","-0.15499603899011472"
